Source,Target
0,1
0,2
0,3
0,4
0,5
0,7
0,8
0,9
0,10
0,12
0,13
0,15
0,16
0,18
0,19
0,20
0,21
0,22
0,23
0,24
0,27
0,28
0,29
0,30
0,31
0,32
0,33
0,34
0,35
0,36
0,37
0,38
0,39
0,40
0,41
0,42
0,43
0,44
0,45
0,46
0,48
0,49
0,50
0,51
0,52
0,53
0,55
0,56
0,57
0,58
0,59
0,60
0,61
0,64
0,66
0,67
0,68
0,70
0,74
0,75
0,78
0,79
0,80
0,82
0,84
0,85
0,89
0,90
0,92
0,94
0,95
0,96
0,97
0,98
0,100
0,101
0,102
0,103
0,104
0,105
0,106
0,108
0,109
0,110
0,111
0,112
0,113
0,114
0,115
0,117
0,118
0,119
0,121
0,122
0,123
0,124
0,125
0,128
0,129
0,130
0,131
0,132
0,134
0,135
0,138
0,139
0,140
0,141
0,142
0,144
0,145
0,148
0,149
0,150
0,152
0,154
0,156
0,158
0,159
0,161
0,162
0,163
0,165
0,166
0,167
0,168
0,169
0,170
0,172
0,173
0,176
0,177
0,178
0,179
0,181
0,183
0,184
0,185
0,187
0,188
0,189
0,190
0,195
0,199
0,200
0,204
0,206
0,207
0,211
0,213
0,214
0,215
0,216
0,217
0,218
0,219
0,221
0,222
0,226
0,227
0,230
0,231
0,233
0,234
0,235
0,236
0,238
0,239
0,240
0,241
0,242
0,243
0,244
0,245
0,247
0,248
0,249
0,250
0,252
0,253
0,255
0,256
0,259
0,261
0,262
0,263
0,265
0,266
0,267
0,269
0,272
0,274
0,276
0,277
0,279
0,280
0,281
0,284
0,285
0,287
0,289
0,290
0,291
0,292
0,294
0,295
0,296
0,298
0,299
0,300
0,306
0,307
0,309
0,310
0,311
0,312
0,313
0,314
0,317
0,322
0,324
0,326
0,328
0,330
0,331
0,332
0,333
0,335
0,336
0,337
0,339
0,341
0,342
0,343
0,345
0,347
0,348
0,352
0,355
0,356
0,357
0,358
0,359
0,360
0,361
0,363
0,364
0,366
0,367
0,368
0,369
0,371
0,372
0,374
0,375
0,377
0,379
0,381
0,385
0,386
0,392
0,394
0,397
0,398
0,399
0,401
0,402
0,403
0,405
0,409
0,410
0,411
0,412
0,413
0,414
0,416
0,417
0,419
0,420
0,421
0,422
0,424
0,425
0,427
0,429
0,432
0,433
0,434
0,435
0,436
0,438
0,439
0,440
0,442
0,443
0,444
0,445
0,446
0,447
0,448
0,450
0,451
0,454
0,455
0,456
0,458
0,459
0,460
0,462
0,463
0,465
0,467
0,468
0,469
0,470
0,471
0,473
0,475
0,478
0,479
0,481
0,482
0,483
0,484
0,486
0,488
0,489
0,491
0,493
0,496
0,498
0,499
0,501
0,502
0,503
0,504
0,506
0,510
0,511
0,512
0,518
0,521
0,522
0,524
0,525
0,527
0,529
0,532
0,534
0,535
0,536
0,538
0,539
0,540
0,541
0,543
0,544
0,545
0,547
0,549
0,550
0,552
0,553
0,556
0,558
0,559
0,560
0,561
0,562
0,563
0,567
0,569
0,570
0,571
0,572
0,573
0,574
0,575
0,576
0,577
0,579
0,580
0,581
0,583
0,584
0,586
0,590
0,592
0,593
0,594
0,595
0,596
0,597
0,598
0,600
0,601
0,603
0,604
0,607
0,608
0,611
0,617
0,618
0,619
0,620
0,621
0,622
0,623
0,628
0,632
0,633
0,638
0,639
0,640
0,641
0,642
0,643
0,644
0,645
0,646
0,647
0,648
0,649
0,650
0,651
0,653
0,654
0,655
0,656
0,657
0,659
0,660
0,661
0,662
0,663
0,666
0,667
0,669
0,670
0,671
0,672
0,673
0,675
0,677
0,679
0,680
0,682
0,689
0,690
0,692
0,696
0,697
0,699
0,700
0,704
0,705
0,708
0,709
0,711
0,712
0,713
0,721
0,722
0,724
0,725
0,726
0,727
0,728
0,732
0,734
0,735
0,737
0,739
0,740
0,742
0,746
0,747
0,748
0,750
0,751
0,753
0,754
0,755
0,757
0,761
0,762
0,763
0,766
0,767
0,768
0,771
0,772
0,775
0,776
0,777
0,779
0,780
0,783
0,784
0,785
0,788
0,790
0,791
0,794
0,796
0,797
0,802
0,803
0,804
0,806
0,807
0,808
0,811
0,815
0,816
0,817
0,821
0,822
0,824
0,827
0,828
0,829
0,830
0,831
0,832
0,833
0,835
0,836
0,837
0,838
0,839
0,840
0,842
0,843
0,844
0,846
0,848
0,850
0,851
0,852
0,854
0,855
0,856
0,858
0,861
0,862
0,863
0,865
0,866
0,867
0,868
0,871
0,872
0,873
0,874
0,875
0,878
0,879
0,881
0,882
0,884
0,886
0,888
0,889
0,890
0,891
0,892
0,893
0,894
0,895
0,896
0,897
0,900
0,902
0,903
0,904
0,906
0,907
0,908
0,910
0,911
0,913
0,914
0,916
0,918
0,921
0,924
0,926
0,927
0,928
0,929
0,930
0,931
0,935
0,939
0,940
0,941
0,945
0,946
0,951
0,956
0,960
0,962
0,963
0,965
0,966
0,967
0,969
0,975
0,977
0,978
0,979
0,980
0,983
0,984
0,986
0,988
0,991
0,995
0,1001
0,1003
0,1005
0,1006
0,1007
0,1009
0,1010
0,1011
0,1012
0,1014
0,1016
0,1017
0,1022
0,1024
0,1025
0,1027
0,1030
0,1031
0,1032
0,1033
0,1036
0,1037
0,1038
0,1039
0,1041
0,1042
0,1043
0,1045
0,1047
0,1049
0,1051
0,1057
0,1059
0,1061
0,1062
0,1066
0,1072
0,1073
0,1074
0,1075
0,1078
0,1080
0,1081
0,1082
0,1083
0,1084
0,1085
0,1086
0,1087
0,1089
0,1090
0,1091
0,1094
0,1097
0,1098
0,1099
0,1102
0,1105
0,1107
0,1109
0,1111
0,1112
0,1113
0,1115
0,1116
0,1117
0,1120
0,1121
0,1122
0,1125
0,1127
0,1128
0,1130
0,1136
0,1137
0,1139
0,1141
0,1143
0,1147
0,1148
0,1149
0,1150
0,1151
0,1152
0,1155
0,1156
0,1157
0,1160
0,1161
0,1162
0,1164
0,1165
0,1166
0,1167
0,1171
0,1172
0,1174
0,1179
0,1180
0,1181
0,1183
0,1184
0,1186
0,1187
0,1188
0,1192
0,1195
0,1196
0,1198
0,1199
0,1200
0,1202
0,1203
0,1204
0,1205
0,1208
0,1209
0,1210
0,1211
0,1212
0,1213
0,1215
0,1217
0,1218
0,1221
0,1223
0,1226
0,1227
0,1228
0,1231
0,1233
0,1234
0,1235
0,1237
0,1239
0,1240
0,1241
0,1242
0,1246
0,1249
0,1250
0,1252
0,1253
0,1255
0,1256
0,1257
0,1258
0,1259
0,1261
0,1262
0,1265
0,1266
0,1267
0,1273
0,1274
0,1276
0,1278
0,1279
0,1280
0,1281
0,1282
0,1283
0,1284
0,1285
0,1286
0,1287
0,1288
0,1289
0,1290
0,1291
0,1293
0,1294
0,1295
0,1296
0,1298
0,1301
0,1303
0,1304
0,1306
0,1307
0,1310
0,1312
0,1313
0,1314
0,1315
0,1316
0,1323
0,1326
0,1327
0,1329
0,1330
0,1331
0,1332
0,1333
0,1334
0,1336
0,1340
0,1344
0,1345
0,1347
0,1349
0,1354
0,1357
0,1358
0,1359
